DigiCert Group,48.61%
IdenTrust,22.25%
GoDaddy Group,15.39%
Sectigo,13.56%
GlobalSign,9.52%
Entrust,1.81%
Certum,1.77%
Let’s Encrypt,1.47%
Secom Trust,0.90%
WISeKey Group,0.27%
TWCA,0.19%
Trustwave,0.11%
Actalis,0.09%
Certigna,0.09%
Deutsche Telekom,0.08%
Chunghwa Telecom,0.07%
SwissSign,0.06%
D-Trust,0.04%
E-Tugra,0.02%
Hongkong Post,0.02%
ZeroSSL,0.01%
Buypass,0.01%
SSL.com,0.01%
Logius,0.01%
NetLock,0.01%
Izenpe,0.01%
Harica,0.01%
AffirmTrust,0.01%
